timestamp, clocks.current.graphics [MHz], clocks.current.memory [MHz], power.draw [W], temperature.gpu, temperature.memory, utilization.gpu [%], memory.used [MiB], clocks_event_reasons.sw_power_cap, clocks_event_reasons.sw_thermal_slowdown, clocks_event_reasons.hw_thermal_slowdown
2026/07/17 09:54:14.893, 1192, 877, 215.88, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.944, 1192, 877, 161.40, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:14.998, 1192, 877, 209.86, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.049, 1192, 877, 199.13, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.101, 1192, 877, 213.96, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.153, 1192, 877, 214.30, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.205, 1192, 877, 205.56, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.261, 1192, 877, 208.22, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.313, 1192, 877, 208.36, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.364, 1192, 877, 208.70, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.416, 1192, 877, 214.59, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.468, 1192, 877, 206.65, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.522, 1192, 877, 209.18, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.574, 1192, 877, 192.69, 75, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.626, 1192, 877, 209.04, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.684, 1192, 877, 206.79, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.736, 1192, 877, 207.27, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.788, 1192, 877, 214.92, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.844, 1192, 877, 204.88, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.896, 1192, 877, 212.53, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:15.948, 1192, 877, 199.00, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.000, 1192, 877, 207.13, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.052, 1192, 877, 212.39, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.105, 1192, 877, 204.74, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.157, 1192, 877, 194.00, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.209, 1192, 877, 211.43, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.261, 1192, 877, 208.22, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.313, 1192, 877, 210.14, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.368, 1192, 877, 204.88, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.420, 1192, 877, 213.15, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.472, 1192, 877, 199.75, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.529, 1192, 877, 208.22, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.581, 1192, 877, 213.01, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.633, 1192, 877, 208.56, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.692, 1192, 877, 212.87, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.744, 1192, 877, 191.74, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.796, 1192, 877, 209.18, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.851, 1192, 877, 215.40, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.903, 1192, 877, 204.88, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:16.955, 1192, 877, 213.82, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.007, 1192, 877, 195.92, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.059, 1192, 877, 207.40, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.113, 1192, 877, 211.09, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.165, 1192, 877, 206.72, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.217, 1192, 877, 211.71, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.269, 1192, 877, 203.58, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.321, 1192, 877, 211.71, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.376, 1192, 877, 197.35, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.428, 1192, 877, 192.09, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.479, 1192, 877, 212.05, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.531, 1192, 877, 209.18, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.583, 1192, 877, 202.96, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.640, 1192, 877, 211.09, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.692, 1192, 877, 202.96, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.743, 1192, 877, 209.52, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.795, 1192, 877, 208.22, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.847, 1192, 877, 197.09, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.902, 1192, 877, 209.80, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:17.954, 1192, 877, 210.00, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.006, 1192, 877, 185.51, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.058, 1192, 877, 207.13, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.110, 1192, 877, 215.26, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.164, 1192, 877, 198.66, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.216, 1192, 877, 211.91, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.267, 1192, 877, 214.92, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.320, 1192, 877, 201.66, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.371, 1192, 877, 210.62, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.427, 1192, 877, 203.58, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.479, 1192, 877, 209.32, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.531, 1192, 877, 211.71, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.588, 1192, 877, 152.86, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.639, 1192, 877, 205.49, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.691, 1192, 877, 211.91, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.743, 1192, 877, 201.18, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.795, 1192, 877, 211.91, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.850, 1192, 877, 206.11, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.902, 1192, 877, 206.79, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:18.954, 1192, 877, 209.04, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.013, 1192, 877, 197.96, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.064, 1192, 877, 209.04, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.116, 1192, 877, 187.90, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.173, 1192, 877, 202.82, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.225, 1192, 877, 189.34, 76, 75, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.277, 1192, 877, 212.53, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.329, 1192, 877, 199.13, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.381, 1192, 877, 210.48, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.435, 1192, 877, 191.74, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.487, 1192, 877, 209.32, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.539, 1192, 877, 214.11, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.591, 1192, 877, 188.38, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.643, 1192, 877, 205.35, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.697, 1192, 877, 212.05, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.749, 1192, 877, 195.79, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.801, 1192, 877, 204.53, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.853, 1192, 877, 195.79, 76, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.905, 1192, 877, 189.69, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:19.961, 1192, 877, 208.22, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.013, 1192, 877, 208.22, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.064, 1192, 877, 199.27, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.122, 1192, 877, 211.57, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.174, 1192, 877, 211.77, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.226, 1192, 877, 206.31, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.283, 1192, 877, 211.24, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.335, 1192, 877, 189.34, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.387, 1192, 877, 203.10, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.439, 1192, 877, 210.76, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.491, 1192, 877, 210.28, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.545, 1192, 877, 197.22, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.597, 1192, 877, 208.22, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.649, 1192, 877, 213.49, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.701, 1192, 877, 202.75, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.752, 1192, 877, 208.70, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.807, 1192, 877, 214.30, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.859, 1192, 877, 202.75, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.911, 1192, 877, 209.46, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:20.963, 1192, 877, 216.21, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.014, 1192, 877, 197.83, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.069, 1192, 877, 213.34, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.121, 1192, 877, 197.35, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.173, 1192, 877, 183.84, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.224, 1192, 877, 203.17, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.276, 1192, 877, 210.81, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.335, 1192, 877, 197.35, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.387, 1192, 877, 203.92, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.439, 1192, 877, 216.36, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.495, 1192, 877, 202.75, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.547, 1192, 877, 208.08, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.598, 1192, 877, 211.09, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.650, 1192, 877, 197.22, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.702, 1192, 877, 206.31, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.757, 1192, 877, 195.79, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.809, 1192, 877, 196.87, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.861, 1192, 877, 201.66, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.913, 1192, 877, 212.19, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:21.965, 1192, 877, 194.61, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.020, 1192, 877, 200.43, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.072, 1192, 877, 212.05, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.124, 1192, 877, 210.76, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.176, 1192, 877, 196.74, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.228, 1192, 877, 211.57, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.282, 1192, 877, 206.45, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.334, 1192, 877, 195.44, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.386, 1192, 877, 170.89, 76, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.438, 1192, 877, 206.93, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.489, 1192, 877, 187.90, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.547, 1192, 877, 209.04, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.598, 1192, 877, 207.74, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.650, 1192, 877, 197.14, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.707, 1192, 877, 207.74, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.759, 1192, 877, 210.14, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.810, 1192, 877, 190.43, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.863, 1192, 877, 204.88, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.914, 1192, 877, 207.74, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:22.970, 1192, 877, 187.07, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.022, 1192, 877, 162.47, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.074, 1192, 877, 204.53, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.131, 1192, 877, 213.01, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.183, 1192, 877, 188.99, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.234, 1192, 877, 201.53, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.287, 1192, 877, 210.95, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.338, 1192, 877, 181.80, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.394, 1192, 877, 202.82, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.446, 1192, 877, 210.48, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.498, 1192, 877, 187.42, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.557, 1192, 877, 206.93, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.609, 1192, 877, 207.61, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.661, 1192, 877, 184.55, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.717, 1192, 877, 189.34, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.769, 1192, 877, 205.83, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.821, 1192, 877, 212.05, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.879, 1192, 877, 197.48, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.931, 1192, 877, 208.22, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:23.983, 1192, 877, 209.32, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.040, 1192, 877, 193.52, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.092, 1192, 877, 203.92, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.144, 1192, 877, 213.96, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.196, 1192, 877, 181.92, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.247, 1192, 877, 207.13, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.302, 1192, 877, 208.84, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.354, 1192, 877, 202.00, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.406, 1192, 877, 182.28, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.458, 1192, 877, 204.88, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.509, 1192, 877, 214.59, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.569, 1192, 877, 180.36, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.621, 1192, 877, 205.49, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.672, 1192, 877, 208.56, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.729, 1192, 877, 184.19, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.781, 1192, 877, 198.31, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.832, 1192, 877, 210.00, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.885, 1192, 877, 211.43, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.936, 1192, 877, 192.09, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:24.990, 1192, 877, 138.45, 77, 76, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.041, 1192, 877, 202.48, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.093, 1192, 877, 209.04, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.145, 1192, 877, 182.28, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.197, 1192, 877, 207.88, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.253, 1192, 877, 207.13, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.305, 1192, 877, 203.10, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.356, 1192, 877, 199.53, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.408, 1192, 877, 205.49, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.460, 1192, 877, 211.77, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.516, 1192, 877, 189.21, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.568, 1192, 877, 206.79, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.620, 1192, 877, 211.71, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.672, 1192, 877, 196.87, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.723, 1192, 877, 178.80, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.781, 1192, 877, 204.88, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.832, 1192, 877, 208.70, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.884, 1192, 877, 195.09, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.941, 1192, 877, 193.52, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:25.993, 1192, 877, 203.44, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.045, 1192, 877, 209.04, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.097, 1192, 877, 178.08, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.149, 1192, 877, 204.40, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.203, 1192, 877, 208.22, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.254, 1192, 877, 211.43, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.306, 1192, 877, 186.95, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.358, 1192, 877, 193.17, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.410, 1192, 877, 202.00, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.465, 1192, 877, 209.66, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.517, 1192, 877, 181.80, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.569, 1192, 877, 196.40, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.621, 1192, 877, 208.70, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.673, 1192, 877, 214.16, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.728, 1192, 877, 187.78, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.780, 1192, 877, 202.75, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.832, 1192, 877, 213.34, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.891, 1192, 877, 175.93, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.943, 1192, 877, 201.18, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:26.995, 1192, 877, 174.24, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.048, 1192, 877, 206.79, 77, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.100, 1192, 877, 207.27, 77, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.152, 1192, 877, 190.90, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.204, 1192, 877, 205.01, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.256, 1192, 877, 211.24, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.308, 1192, 877, 207.40, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.360, 1192, 877, 191.61, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.416, 1192, 877, 206.45, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.467, 1192, 877, 206.31, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.520, 1192, 877, 188.99, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.572, 1192, 877, 191.74, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.623, 1192, 877, 206.65, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.679, 1192, 877, 197.96, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.731, 1192, 877, 213.63, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.782, 1192, 877, 181.32, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.834, 1192, 877, 196.61, 78, 77, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.886, 1192, 877, 209.04, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.942, 1192, 877, 213.01, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:27.993, 1192, 877, 184.67, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.045, 1192, 877, 205.22, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.104, 1192, 877, 209.52, 78, 78, 100, 14342, Not Active, Not Active, Not Active
2026/07/17 09:54:28.156, 1192, 877, 187.55, 78, 78, 100, 14342, Not Active, Not Active, Not Active
